"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-01",,,,,,,,,,,,,"6.6",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"20.0",",,Z","12.2",",,7","12.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-02",,,,,,,,,,,,,"6.9",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"23.3",",,Z","8.3",",,7","8.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-03",,,,,,,,,,,,,"13.5",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"12.8",",,Z","-1.1",",,7","0.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-04",,,,,,,,,,,,,"13.7",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"8.3",",,7","-2.2",",,7","-1.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-05",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"8.3",",,Z","-5.0",",,7","-0.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-06",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"6.1",",,Z","-3.9",",,7","6.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-07",,,,,,,,,,,,,"8.6",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"8.9",",,Z","6.1",",,7","8.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-08",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"14.4",",,Z","2.8",",,7","3.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-09",,,,,,,,,,,,,"1.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"9.4",",,Z","0.0",",,7","3.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-10",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"7.2",",,Z","2.8",",,7","6.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-11",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"11.1",",,Z","6.7",",,7","11.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-12",,,,,,,,,,,,,"0.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"13.3",",,Z","-1.1",",,7","7.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-13",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"11.1",",,Z","0.0",",,7","11.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-14",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"13.9",",,Z","-0.6",",,7","6.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-15",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"17.2",",,Z","3.3",",,7","6.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-16",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"18.9",",,Z","3.3",",,7","7.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-17",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"19.4",",,Z","5.6",",,7","10.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-18",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"25.0",",,Z","7.2",",,7","12.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-19",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","11.7",",,7","12.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-20",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"20.6",",,Z","7.8",",,7","9.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-21",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"15.6",",,Z","6.7",",,7","15.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-22",,,,,,,,,,,,,"0.5",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"22.8",",,Z","13.9",",,7","17.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-23",,,,,,,,,,,,,"9.4",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","11.1",",,7","11.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-24",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"20.6",",,Z","6.7",",,7","10.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-25",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"23.3",",,Z","8.3",",,7","12.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-26",,,,,,,,,,,,,"10.9",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"22.2",",,Z","6.7",",,7","7.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-27",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"13.3",",,Z","6.7",",,7","7.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-28",,,,,,,,,,,,,"0.5",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"18.3",",,Z","6.7",",,7","9.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-29",,,,,,,,,,,,,"1.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"15.6",",,7","7.8",",,7","8.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-04-30",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"15.6",",,Z","7.8",",,7","8.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-01",,,,,,,,,,,,,"8.4",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"18.9",",,Z","6.1",",,7","6.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-02",,,,,,,,,,,,,"0.8",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"11.1",",,Z","6.1",",,7","11.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-03",,,,,,,,,,,,,"17.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"14.4",",,Z","9.4",",,7","9.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-04",,,,,,,,,,,,,"2.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"12.2",",,Z","8.3",",,7","8.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-05",,,,,,,,,,,,,"0.5",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"10.6",",,Z","7.8",",,7","10.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-06",,,,,,,,,,,,,"18.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"13.3",",,Z","8.3",",,7","8.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-07",,,,,,,,,,,,,"1.8",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"10.6",",,Z","8.3",",,7","9.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-08",,,,,,,,,,,,,"6.1",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"13.9",",,Z","8.9",",,7","10.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-09",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"20.6",",,Z","7.8",",,7","13.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-10",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","7.8",",,7","10.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-11",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"20.0",",,Z","8.9",",,7","13.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-12",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,7","11.7",",,7","14.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-13",,,,,,,,,,,,,"5.6",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","12.2",",,7","15.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-14",,,,,,,,,,,,,"0.8",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"19.4",",,Z","10.0",",,7","10.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-15",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","7.2",",,7","7.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-16",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"18.3",",,Z","5.0",",,7","10.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-17",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"21.7",",,Z","10.0",",,7","11.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-18",,,,,,,,,,,,,"0.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"21.1",",,7","10.6",",,7","13.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-19",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"21.1",",,Z","11.1",",,7","12.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-20",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","11.7",",,7","15.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-21",,,,,,,,,,,,,"0.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"27.8",",,Z","10.6",",,7","12.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-22",,,,,,,,,,,,,"1.8",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"19.4",",,Z","11.1",",,7","14.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-23",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.7",",,Z","12.2",",,7","16.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-24",,,,,,,,,,,,,"9.1",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.1",",,Z","13.9",",,7","16.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-25",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"23.3",",,Z","16.1",",,7","20.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-26",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"33.9",",,Z","17.2",",,7","20.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-27",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"35.0",",,Z","18.3",",,7","20.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-28",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"32.8",",,Z","18.9",",,7","22.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-29",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"34.4",",,Z","20.0",",,7","22.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-30",,,,,,,,,,,,,"24.9",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"35.6",",,Z","19.4",",,7","21.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-05-31",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"26.7",",,Z","20.0",",,7","20.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-01",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"28.9",",,Z","17.2",",,7","18.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-02",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"16.1",",,7","18.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-03",,,,,,,,,,,,,"1.5",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"16.7",",,7","18.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-04",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"21.7",",,Z","18.9",",,7","21.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-05",,,,,,,,,,,,,"19.6",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"30.0",",,7","17.2",",,7","18.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-06",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"17.2",",,7","21.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-07",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"32.2",",,Z","17.2",",,7","17.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-08",,,,,,,,,,,,,"4.6",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"30.0",",,Z","12.2",",,7","14.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-09",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"25.6",",,7","11.7",",,7","14.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-10",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"25.6",",,Z","12.2",",,7","17.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-11",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"13.3",",,7","21.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-12",,,,,,,,,,,,,"0.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"30.0",",,Z","15.6",",,7","16.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-13",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"31.7",",,Z","13.3",",,7","17.2",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-14",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"22.8",",,Z","13.3",",,7","16.7",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-15",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"16.1",",,7","20.6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-16",,,,,,,,,,,,,"0.3",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"18.3",",,7","18.3",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-17",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"27.8",",,7","16.1",",,7","16.1",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-18",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"27.8",",,Z","15.0",",,7","19.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-19",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"28.9",",,Z","15.0",",,7","19.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-20",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"25.6",",,Z","15.6",",,7","17.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-21",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"27.8",",,7","16.7",",,7","17.8",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-22",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"27.8",",,Z","16.7",",,7","20.0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-23",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,,,"19.4",",,7","19.4",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00066655","PUTNAM LAKE, CT US","41.0825","-73.6386","91.4","2016-06-24",,,,,,,,,,,,,"0.0",",,7,0700",,,"0.0",",Z,7,0700","0.0",",Z,7,0700",,,"30.0",",,Z","16.7",",,7","18.9",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
